RunTime,Database,BatchSize,Parallel,Comment,Sequence,FileName,Start,End,Duration,TotalRecords,TotalInifiniteValues
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,65,../../data/meterdata/london/block_20.csv,24/04/2025 13:41:43 +02:00,24/04/2025 13:41:53 +02:00,10000,1718448,905
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,66,../../data/meterdata/london/block_106.csv,24/04/2025 13:41:53 +02:00,24/04/2025 13:42:02 +02:00,9000,1477440,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,67,../../data/meterdata/london/block_110.csv,24/04/2025 13:42:02 +02:00,24/04/2025 13:42:10 +02:00,8000,1419024,902
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,68,../../data/meterdata/london/block_104.csv,24/04/2025 13:42:10 +02:00,24/04/2025 13:42:19 +02:00,9000,1555056,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,69,../../data/meterdata/london/block_36.csv,24/04/2025 13:42:19 +02:00,24/04/2025 13:42:28 +02:00,9000,1524912,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,70,../../data/meterdata/london/block_22.csv,24/04/2025 13:42:28 +02:00,24/04/2025 13:42:37 +02:00,9000,1583664,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,71,../../data/meterdata/london/block_8.csv,24/04/2025 13:42:37 +02:00,24/04/2025 13:42:47 +02:00,10000,1560144,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,72,../../data/meterdata/london/block_9.csv,24/04/2025 13:42:47 +02:00,24/04/2025 13:42:56 +02:00,9000,1563072,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,73,../../data/meterdata/london/block_23.csv,24/04/2025 13:42:56 +02:00,24/04/2025 13:43:05 +02:00,9000,1417296,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,74,../../data/meterdata/london/block_37.csv,24/04/2025 13:43:05 +02:00,24/04/2025 13:43:14 +02:00,9000,1509888,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,75,../../data/meterdata/london/block_105.csv,24/04/2025 13:43:14 +02:00,24/04/2025 13:43:23 +02:00,9000,1517088,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,76,../../data/meterdata/london/block_111.csv,24/04/2025 13:43:23 +02:00,24/04/2025 13:43:25 +02:00,2000,467520,288
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,77,../../data/meterdata/london/block_93.csv,24/04/2025 13:43:25 +02:00,24/04/2025 13:43:36 +02:00,11000,1600032,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,78,../../data/meterdata/london/block_87.csv,24/04/2025 13:43:36 +02:00,24/04/2025 13:43:44 +02:00,8000,1509600,869
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,79,../../data/meterdata/london/block_50.csv,24/04/2025 13:43:44 +02:00,24/04/2025 13:43:53 +02:00,9000,1535520,864
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,80,../../data/meterdata/london/block_44.csv,24/04/2025 13:43:53 +02:00,24/04/2025 13:44:02 +02:00,9000,1604160,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,81,../../data/meterdata/london/block_78.csv,24/04/2025 13:44:02 +02:00,24/04/2025 13:44:10 +02:00,8000,1469520,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,82,../../data/meterdata/london/block_79.csv,24/04/2025 13:44:10 +02:00,24/04/2025 13:44:18 +02:00,8000,1437408,910
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,83,../../data/meterdata/london/block_45.csv,24/04/2025 13:44:18 +02:00,24/04/2025 13:44:27 +02:00,9000,1576512,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,84,../../data/meterdata/london/block_51.csv,24/04/2025 13:44:27 +02:00,24/04/2025 13:44:37 +02:00,10000,1566624,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,85,../../data/meterdata/london/block_86.csv,24/04/2025 13:44:37 +02:00,24/04/2025 13:44:46 +02:00,9000,1392288,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,86,../../data/meterdata/london/block_92.csv,24/04/2025 13:44:46 +02:00,24/04/2025 13:44:55 +02:00,9000,1543728,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,87,../../data/meterdata/london/block_84.csv,24/04/2025 13:44:55 +02:00,24/04/2025 13:45:03 +02:00,8000,1351584,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,88,../../data/meterdata/london/block_90.csv,24/04/2025 13:45:03 +02:00,24/04/2025 13:45:12 +02:00,9000,1425312,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,89,../../data/meterdata/london/block_47.csv,24/04/2025 13:45:12 +02:00,24/04/2025 13:45:22 +02:00,10000,1684608,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,90,../../data/meterdata/london/block_53.csv,24/04/2025 13:45:22 +02:00,24/04/2025 13:45:30 +02:00,8000,1473552,905
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,91,../../data/meterdata/london/block_52.csv,24/04/2025 13:45:30 +02:00,24/04/2025 13:45:41 +02:00,11000,1501536,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,92,../../data/meterdata/london/block_46.csv,24/04/2025 13:45:41 +02:00,24/04/2025 13:45:51 +02:00,10000,1633872,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,93,../../data/meterdata/london/block_91.csv,24/04/2025 13:45:51 +02:00,24/04/2025 13:46:00 +02:00,9000,1425984,887
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,94,../../data/meterdata/london/block_85.csv,24/04/2025 13:46:00 +02:00,24/04/2025 13:46:10 +02:00,10000,1408080,828
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,95,../../data/meterdata/london/block_81.csv,24/04/2025 13:46:10 +02:00,24/04/2025 13:46:18 +02:00,8000,1337952,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,96,../../data/meterdata/london/block_95.csv,24/04/2025 13:46:18 +02:00,24/04/2025 13:46:28 +02:00,10000,1530720,910
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,97,../../data/meterdata/london/block_42.csv,24/04/2025 13:46:28 +02:00,24/04/2025 13:46:38 +02:00,10000,1534080,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,98,../../data/meterdata/london/block_56.csv,24/04/2025 13:46:38 +02:00,24/04/2025 13:46:48 +02:00,10000,1514448,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,99,../../data/meterdata/london/block_57.csv,24/04/2025 13:46:48 +02:00,24/04/2025 13:46:58 +02:00,10000,1494432,864
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,100,../../data/meterdata/london/block_43.csv,24/04/2025 13:46:58 +02:00,24/04/2025 13:47:08 +02:00,10000,1525056,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,101,../../data/meterdata/london/block_94.csv,24/04/2025 13:47:08 +02:00,24/04/2025 13:47:18 +02:00,10000,1605216,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,102,../../data/meterdata/london/block_80.csv,24/04/2025 13:47:18 +02:00,24/04/2025 13:47:28 +02:00,10000,1393968,864
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,103,../../data/meterdata/london/block_96.csv,24/04/2025 13:47:28 +02:00,24/04/2025 13:47:37 +02:00,9000,1545456,905
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,104,../../data/meterdata/london/block_82.csv,24/04/2025 13:47:37 +02:00,24/04/2025 13:47:37 +02:00,0,1356192,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,105,../../data/meterdata/london/block_69.csv,24/04/2025 13:47:37 +02:00,24/04/2025 13:47:37 +02:00,0,1347168,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,106,../../data/meterdata/london/block_55.csv,24/04/2025 13:47:37 +02:00,24/04/2025 13:47:38 +02:00,1000,1462800,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,107,../../data/meterdata/london/block_41.csv,24/04/2025 13:47:38 +02:00,24/04/2025 13:47:38 +02:00,0,1490496,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,108,../../data/meterdata/london/block_40.csv,24/04/2025 13:47:38 +02:00,24/04/2025 13:47:38 +02:00,0,1515408,911
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,109,../../data/meterdata/london/block_54.csv,24/04/2025 13:47:38 +02:00,24/04/2025 13:47:39 +02:00,1000,1504848,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,110,../../data/meterdata/london/block_68.csv,24/04/2025 13:47:39 +02:00,24/04/2025 13:47:39 +02:00,0,1424208,864
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,111,../../data/meterdata/london/block_83.csv,24/04/2025 13:47:39 +02:00,24/04/2025 13:47:40 +02:00,1000,1425840,887
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,112,../../data/meterdata/london/block_97.csv,24/04/2025 13:47:40 +02:00,24/04/2025 13:47:40 +02:00,0,1535664,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,1,../../data/meterdata/london/block_71.csv,24/04/2025 13:50:19 +02:00,24/04/2025 13:50:24 +02:00,5000,1384128,864
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,2,../../data/meterdata/london/block_65.csv,24/04/2025 13:50:24 +02:00,24/04/2025 13:50:29 +02:00,5000,1330608,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,3,../../data/meterdata/london/block_59.csv,24/04/2025 13:50:29 +02:00,24/04/2025 13:50:34 +02:00,5000,1425696,846
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,4,../../data/meterdata/london/block_58.csv,24/04/2025 13:50:34 +02:00,24/04/2025 13:50:40 +02:00,6000,1470144,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,5,../../data/meterdata/london/block_64.csv,24/04/2025 13:50:40 +02:00,24/04/2025 13:50:47 +02:00,7000,1509264,869
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,6,../../data/meterdata/london/block_70.csv,24/04/2025 13:50:47 +02:00,24/04/2025 13:50:53 +02:00,6000,1383312,864
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,7,../../data/meterdata/london/block_99.csv,24/04/2025 13:50:53 +02:00,24/04/2025 13:51:00 +02:00,7000,1594800,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,8,../../data/meterdata/london/block_66.csv,24/04/2025 13:51:00 +02:00,24/04/2025 13:51:05 +02:00,5000,1288656,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,9,../../data/meterdata/london/block_72.csv,24/04/2025 13:51:05 +02:00,24/04/2025 13:51:11 +02:00,6000,1387248,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,10,../../data/meterdata/london/block_73.csv,24/04/2025 13:51:11 +02:00,24/04/2025 13:51:17 +02:00,6000,1368000,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,11,../../data/meterdata/london/block_67.csv,24/04/2025 13:51:17 +02:00,24/04/2025 13:51:23 +02:00,6000,1429104,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,12,../../data/meterdata/london/block_98.csv,24/04/2025 13:51:23 +02:00,24/04/2025 13:51:30 +02:00,7000,1617744,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,13,../../data/meterdata/london/block_88.csv,24/04/2025 13:51:30 +02:00,24/04/2025 13:51:36 +02:00,6000,1394064,864
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,14,../../data/meterdata/london/block_63.csv,24/04/2025 13:51:36 +02:00,24/04/2025 13:51:44 +02:00,8000,1552896,887
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,15,../../data/meterdata/london/block_77.csv,24/04/2025 13:51:44 +02:00,24/04/2025 13:51:51 +02:00,7000,1503408,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,16,../../data/meterdata/london/block_76.csv,24/04/2025 13:51:51 +02:00,24/04/2025 13:51:58 +02:00,7000,1537920,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,17,../../data/meterdata/london/block_62.csv,24/04/2025 13:51:58 +02:00,24/04/2025 13:52:04 +02:00,6000,1492608,887
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,18,../../data/meterdata/london/block_89.csv,24/04/2025 13:52:04 +02:00,24/04/2025 13:52:11 +02:00,7000,1410384,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,19,../../data/meterdata/london/block_48.csv,24/04/2025 13:52:11 +02:00,24/04/2025 13:52:18 +02:00,7000,1592304,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,20,../../data/meterdata/london/block_74.csv,24/04/2025 13:52:18 +02:00,24/04/2025 13:52:24 +02:00,6000,1524096,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,21,../../data/meterdata/london/block_60.csv,24/04/2025 13:52:24 +02:00,24/04/2025 13:52:31 +02:00,7000,1362672,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,22,../../data/meterdata/london/block_61.csv,24/04/2025 13:52:31 +02:00,24/04/2025 13:52:38 +02:00,7000,1416048,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,23,../../data/meterdata/london/block_75.csv,24/04/2025 13:52:38 +02:00,24/04/2025 13:52:45 +02:00,7000,1554048,905
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,24,../../data/meterdata/london/block_49.csv,24/04/2025 13:52:45 +02:00,24/04/2025 13:52:52 +02:00,7000,1529808,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,25,../../data/meterdata/london/block_108.csv,24/04/2025 13:52:52 +02:00,24/04/2025 13:52:59 +02:00,7000,1579824,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,26,../../data/meterdata/london/block_12.csv,24/04/2025 13:52:59 +02:00,24/04/2025 13:53:06 +02:00,7000,1580688,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,27,../../data/meterdata/london/block_4.csv,24/04/2025 13:53:06 +02:00,24/04/2025 13:53:13 +02:00,7000,1463520,864
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,28,../../data/meterdata/london/block_5.csv,24/04/2025 13:53:13 +02:00,24/04/2025 13:53:20 +02:00,7000,1404816,869
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,29,../../data/meterdata/london/block_13.csv,24/04/2025 13:53:20 +02:00,24/04/2025 13:53:27 +02:00,7000,1563504,864
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,30,../../data/meterdata/london/block_109.csv,24/04/2025 13:53:27 +02:00,24/04/2025 13:53:33 +02:00,6000,1462752,846
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,31,../../data/meterdata/london/block_11.csv,24/04/2025 13:53:33 +02:00,24/04/2025 13:53:40 +02:00,7000,1553328,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,32,../../data/meterdata/london/block_39.csv,24/04/2025 13:53:40 +02:00,24/04/2025 13:53:47 +02:00,7000,1549008,905
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,33,../../data/meterdata/london/block_7.csv,24/04/2025 13:53:47 +02:00,24/04/2025 13:53:53 +02:00,6000,1458432,810
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,34,../../data/meterdata/london/block_6.csv,24/04/2025 13:53:53 +02:00,24/04/2025 13:54:00 +02:00,7000,1396512,846
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,35,../../data/meterdata/london/block_38.csv,24/04/2025 13:54:00 +02:00,24/04/2025 13:54:10 +02:00,10000,1509936,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,36,../../data/meterdata/london/block_10.csv,24/04/2025 13:54:10 +02:00,24/04/2025 13:54:20 +02:00,10000,1510944,864
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,37,../../data/meterdata/london/block_28.csv,24/04/2025 13:54:20 +02:00,24/04/2025 13:54:31 +02:00,11000,1714080,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,38,../../data/meterdata/london/block_14.csv,24/04/2025 13:54:31 +02:00,24/04/2025 13:54:41 +02:00,10000,1592736,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,39,../../data/meterdata/london/block_2.csv,24/04/2025 13:54:41 +02:00,24/04/2025 13:54:47 +02:00,6000,1477008,857
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,40,../../data/meterdata/london/block_3.csv,24/04/2025 13:54:47 +02:00,24/04/2025 13:54:54 +02:00,7000,1370160,846
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,41,../../data/meterdata/london/block_15.csv,24/04/2025 13:54:54 +02:00,24/04/2025 13:55:02 +02:00,8000,1569984,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,42,../../data/meterdata/london/block_29.csv,24/04/2025 13:55:02 +02:00,24/04/2025 13:55:09 +02:00,7000,1606896,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,43,../../data/meterdata/london/block_17.csv,24/04/2025 13:55:09 +02:00,24/04/2025 13:55:17 +02:00,8000,1478832,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,44,../../data/meterdata/london/block_1.csv,24/04/2025 13:55:17 +02:00,24/04/2025 13:55:24 +02:00,7000,1499664,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,45,../../data/meterdata/london/block_0.csv,24/04/2025 13:55:24 +02:00,24/04/2025 13:55:30 +02:00,6000,1213728,905
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,46,../../data/meterdata/london/block_16.csv,24/04/2025 13:55:30 +02:00,24/04/2025 13:55:37 +02:00,7000,1507632,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,47,../../data/meterdata/london/block_101.csv,24/04/2025 13:55:37 +02:00,24/04/2025 13:55:44 +02:00,7000,1423488,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,48,../../data/meterdata/london/block_33.csv,24/04/2025 13:55:44 +02:00,24/04/2025 13:55:52 +02:00,8000,1567392,905
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,49,../../data/meterdata/london/block_27.csv,24/04/2025 13:55:52 +02:00,24/04/2025 13:55:59 +02:00,7000,1594944,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,50,../../data/meterdata/london/block_26.csv,24/04/2025 13:55:59 +02:00,24/04/2025 13:56:06 +02:00,7000,1428432,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,51,../../data/meterdata/london/block_32.csv,24/04/2025 13:56:06 +02:00,24/04/2025 13:56:13 +02:00,7000,1491120,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,52,../../data/meterdata/london/block_100.csv,24/04/2025 13:56:13 +02:00,24/04/2025 13:56:21 +02:00,8000,1508160,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,53,../../data/meterdata/london/block_102.csv,24/04/2025 13:56:21 +02:00,24/04/2025 13:56:28 +02:00,7000,1389600,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,54,../../data/meterdata/london/block_24.csv,24/04/2025 13:56:28 +02:00,24/04/2025 13:56:36 +02:00,8000,1553808,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,55,../../data/meterdata/london/block_30.csv,24/04/2025 13:56:36 +02:00,24/04/2025 13:56:44 +02:00,8000,1660224,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,56,../../data/meterdata/london/block_18.csv,24/04/2025 13:56:44 +02:00,24/04/2025 13:56:52 +02:00,8000,1511712,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,57,../../data/meterdata/london/block_19.csv,24/04/2025 13:56:52 +02:00,24/04/2025 13:57:00 +02:00,8000,1568688,892
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,58,../../data/meterdata/london/block_31.csv,24/04/2025 13:57:00 +02:00,24/04/2025 13:57:07 +02:00,7000,1530576,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,59,../../data/meterdata/london/block_25.csv,24/04/2025 13:57:07 +02:00,24/04/2025 13:57:15 +02:00,8000,1534608,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,60,../../data/meterdata/london/block_103.csv,24/04/2025 13:57:15 +02:00,24/04/2025 13:57:23 +02:00,8000,1520208,905
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,61,../../data/meterdata/london/block_107.csv,24/04/2025 13:57:23 +02:00,24/04/2025 13:57:30 +02:00,7000,1478880,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,62,../../data/meterdata/london/block_21.csv,24/04/2025 13:57:30 +02:00,24/04/2025 13:57:38 +02:00,8000,1621392,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,63,../../data/meterdata/london/block_35.csv,24/04/2025 13:57:38 +02:00,24/04/2025 13:57:46 +02:00,8000,1515600,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,64,../../data/meterdata/london/block_34.csv,24/04/2025 13:57:46 +02:00,24/04/2025 13:57:54 +02:00,8000,1509696,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,65,../../data/meterdata/london/block_20.csv,24/04/2025 13:57:54 +02:00,24/04/2025 13:58:03 +02:00,9000,1718448,905
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,66,../../data/meterdata/london/block_106.csv,24/04/2025 13:58:03 +02:00,24/04/2025 13:58:11 +02:00,8000,1477440,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,67,../../data/meterdata/london/block_110.csv,24/04/2025 13:58:11 +02:00,24/04/2025 13:58:18 +02:00,7000,1419024,902
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,68,../../data/meterdata/london/block_104.csv,24/04/2025 13:58:18 +02:00,24/04/2025 13:58:26 +02:00,8000,1555056,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,69,../../data/meterdata/london/block_36.csv,24/04/2025 13:58:26 +02:00,24/04/2025 13:58:33 +02:00,7000,1524912,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,70,../../data/meterdata/london/block_22.csv,24/04/2025 13:58:33 +02:00,24/04/2025 13:58:42 +02:00,9000,1583664,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,71,../../data/meterdata/london/block_8.csv,24/04/2025 13:58:42 +02:00,24/04/2025 13:58:51 +02:00,9000,1560144,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,72,../../data/meterdata/london/block_9.csv,24/04/2025 13:58:51 +02:00,24/04/2025 13:59:00 +02:00,9000,1563072,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,73,../../data/meterdata/london/block_23.csv,24/04/2025 13:59:00 +02:00,24/04/2025 13:59:07 +02:00,7000,1417296,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,74,../../data/meterdata/london/block_37.csv,24/04/2025 13:59:07 +02:00,24/04/2025 13:59:16 +02:00,9000,1509888,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,75,../../data/meterdata/london/block_105.csv,24/04/2025 13:59:16 +02:00,24/04/2025 13:59:23 +02:00,7000,1517088,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,76,../../data/meterdata/london/block_111.csv,24/04/2025 13:59:23 +02:00,24/04/2025 13:59:26 +02:00,3000,467520,288
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,77,../../data/meterdata/london/block_93.csv,24/04/2025 13:59:26 +02:00,24/04/2025 13:59:34 +02:00,8000,1600032,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,78,../../data/meterdata/london/block_87.csv,24/04/2025 13:59:34 +02:00,24/04/2025 13:59:42 +02:00,8000,1509600,869
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,79,../../data/meterdata/london/block_50.csv,24/04/2025 13:59:42 +02:00,24/04/2025 13:59:50 +02:00,8000,1535520,864
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,80,../../data/meterdata/london/block_44.csv,24/04/2025 13:59:50 +02:00,24/04/2025 13:59:59 +02:00,9000,1604160,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,81,../../data/meterdata/london/block_78.csv,24/04/2025 13:59:59 +02:00,24/04/2025 14:00:07 +02:00,8000,1469520,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,82,../../data/meterdata/london/block_79.csv,24/04/2025 14:00:07 +02:00,24/04/2025 14:00:15 +02:00,8000,1437408,910
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,83,../../data/meterdata/london/block_45.csv,24/04/2025 14:00:15 +02:00,24/04/2025 14:00:23 +02:00,8000,1576512,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,84,../../data/meterdata/london/block_51.csv,24/04/2025 14:00:23 +02:00,24/04/2025 14:00:31 +02:00,8000,1566624,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,85,../../data/meterdata/london/block_86.csv,24/04/2025 14:00:31 +02:00,24/04/2025 14:00:39 +02:00,8000,1392288,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,86,../../data/meterdata/london/block_92.csv,24/04/2025 14:00:39 +02:00,24/04/2025 14:00:47 +02:00,8000,1543728,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,87,../../data/meterdata/london/block_84.csv,24/04/2025 14:00:47 +02:00,24/04/2025 14:00:55 +02:00,8000,1351584,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,88,../../data/meterdata/london/block_90.csv,24/04/2025 14:00:55 +02:00,24/04/2025 14:01:02 +02:00,7000,1425312,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,89,../../data/meterdata/london/block_47.csv,24/04/2025 14:01:02 +02:00,24/04/2025 14:01:11 +02:00,9000,1684608,900
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,90,../../data/meterdata/london/block_53.csv,24/04/2025 14:01:11 +02:00,24/04/2025 14:01:19 +02:00,8000,1473552,905
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,91,../../data/meterdata/london/block_52.csv,24/04/2025 14:01:19 +02:00,24/04/2025 14:01:26 +02:00,7000,1501536,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,92,../../data/meterdata/london/block_46.csv,24/04/2025 14:01:26 +02:00,24/04/2025 14:01:35 +02:00,9000,1633872,882
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,93,../../data/meterdata/london/block_91.csv,24/04/2025 14:01:35 +02:00,24/04/2025 14:01:42 +02:00,7000,1425984,887
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,94,../../data/meterdata/london/block_85.csv,24/04/2025 14:01:42 +02:00,24/04/2025 14:01:49 +02:00,7000,1408080,828
2025-04-24T14:04:13,timescaledb,10000,S,nohypertable-index,95,../../data/meterdata/london/block_81.csv,24/04/2025 14:01:49 +02:00,24/04/2025 14:01:56 +02:00,7000,1337952,882
